event_id,intention_id,event_date,event_type,hours_spent,note,title,category_name,status
878,87,2023-07-16,CREATED,0.0,,Track spending for a month,Financial,OPEN/STALLED
879,268,2025-07-06,CONTINUED,1.6,,Build a personal dashboard,Side Project,COMPLETED
880,108,2025-04-15,CONTINUED,2.3,,Repair a strained relationship,Relationships,OPEN/STALLED
881,259,2023-04-12,PLANNED,0.0,,Start a reading challenge,Hobby,OPEN/STALLED
882,115,2025-03-10,PLANNED,0.0,,Reconnect with a former colleague,Relationships,OPEN/STALLED
883,74,2025-05-03,POSTPONED,0.0,Unclear next step,Build an emergency fund,Financial,OPEN/STALLED
884,263,2023-12-19,PLANNED,0.0,,Plan a family visit,Relationships,COMPLETED
885,312,2024-03-14,CONTINUED,0.3,,Start a small blog,Side Project,COMPLETED
886,54,2024-10-26,RESEARCHED,2.2,,Complete a data visualization course,Learning & Skills,OPEN/STALLED
887,205,2025-01-05,RESEARCHED,1.4,,Start a puzzle-solving habit,Hobby,OPEN/STALLED
888,130,2023-12-21,RESEARCHED,0.0,,Start a puzzle-solving habit,Hobby,COMPLETED
889,7,2023-04-10,CREATED,0.0,,Study for a certification exam,Learning & Skills,ABANDONED
890,305,2024-04-06,PLANNED,0.0,,Plan a solo trip,Travel,ABANDONED
891,282,2023-04-13,RESEARCHED,2.8,,Learn to cook healthier meals,Fitness & Health,COMPLETED
892,174,2023-08-08,POSTPONED,0.0,Low energy / burnout,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
893,125,2024-01-31,POSTPONED,0.0,Low energy / burnout,Start a houseplant collection,Hobby,OPEN/STALLED
894,75,2023-08-16,CREATED,0.0,,Research career change options,Career,OPEN/STALLED
895,112,2024-08-21,PLANNED,0.0,,JOIN A LOCAL SOCIAL GROUP,Relationships,OPEN/STALLED
896,170,2024-01-26,CONTINUED,2.3,,Research a relocation destination,Travel,ABANDONED
897,25,2023-10-28,CREATED,0.0,,Renew an expiring document,Home & Admin,COMPLETED
898,289,2024-10-23,CREATED,0.0,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
899,112,2024-10-11,CONTINUED,1.5,,JOIN A LOCAL SOCIAL GROUP,Relationships,OPEN/STALLED
900,134,2025-03-18,PLANNED,0.0,,Plan a savings goal,Financial,OPEN/STALLED
901,151,2025-03-20,CREATED,0.0,,Start a reading challenge,Hobby,OPEN/STALLED
902,193,2024-09-24,CREATED,0.0,,Build a personal data project,Side Project,ABANDONED
903,114,2023-12-23,RESEARCHED,4.9,,Compare insurance providers,Financial,OPEN/STALLED
904,174,2023-09-30,CONTINUED,5.9,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
905,267,2024-07-16,CONTINUED,2.0,,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
906,85,2024-11-25,RESEARCHED,0.3,,START A READING CHALLENGE,Hobby,OPEN/STALLED
907,26,2024-07-30,CONTINUED,0.5,,Ask for a performance review,Career,ABANDONED
908,193,2024-10-07,RESEARCHED,3.9,,Build a personal data project,Side Project,ABANDONED
909,316,2024-03-02,RESEARCHED,0.3,,Plan a family visit,Relationships,ABANDONED
910,72,2025-07-04,PLANNED,60.0,,Cut down on sugar,Fitness & Health,OPEN/STALLED
911,256,2025-01-28,CREATED,0.0,,Learn conversational Spanish,Learning & Skills,OPEN/STALLED
912,99,2025-05-18,PLANNED,0.0,,COLLECT AND ORGANIZE A HOBBY SET,Hobby,OPEN/STALLED
913,72,2025-07-29,STARTED,0.0,,Cut down on sugar,Fitness & Health,OPEN/STALLED
914,85,2025-04-01,CONTINUED,1.0,,START A READING CHALLENGE,Hobby,OPEN/STALLED
915,182,2024-08-16,CREATED,0.0,,Plan a savings goal,Financial,COMPLETED
916,55,2024-02-03,CONTINUED,1.3,,Schedule regular calls with family,Relationships,COMPLETED
917,261,2024-05-12,CREATED,0.0,,Create a travel budget,Travel,OPEN/STALLED
918,135,2023-05-06,RESEARCHED,1.2,,Prototype a small app idea,Side Project,COMPLETED
919,179,2024-09-08,RESEARCHED,0.0,,Organize a small get-together,Relationships,ABANDONED
920,105,2023-08-25,RESEARCHED,0.5,,Call an old friend,Relationships,OPEN/STALLED
921,95,2024-02-14,CREATED,0.0,,Repair a strained relationship,Relationships,ABANDONED
922,148,2024-08-31,RESEARCHED,1.7,,Research a relocation destination,Travel,OPEN/STALLED
923,185,2024-10-20,CONTINUED,0.5,,Start a photography project,Creative,COMPLETED
924,135,2023-08-28,COMPLETED,0.0,,Prototype a small app idea,Side Project,COMPLETED
925,182,2024-10-27,CONTINUED,0.4,,Plan a savings goal,Financial,COMPLETED
926,181,2023-10-09,RESEARCHED,1.0,,Update personal records,Home & Admin,OPEN/STALLED
927,214,2025-02-27,RESEARCHED,1.7,,Plan a weekend getaway,Travel,COMPLETED
928,18,2024-04-14,RESEARCHED,1.0,,Learn a new design software,Creative,ABANDONED
929,211,2025-01-19,CREATED,0.0,,Learn basic calligraphy,Hobby,OPEN/STALLED
930,295,2024-10-01,RESEARCHED,0.3,,Organize digital files,Home & Admin,OPEN/STALLED
931,288,2023-03-05,CREATED,0.0,,Build a portfolio project,Side Project,OPEN/STALLED
932,295,2024-10-18,PLANNED,0.0,,Organize digital files,Home & Admin,OPEN/STALLED
933,238,2024-06-04,POSTPONED,0.0,Lost interest,Start a freelance side gig,Side Project,OPEN/STALLED
934,219,2024-08-17,CONTINUED,5.0,,Read one book on statistics,Learning & Skills,OPEN/STALLED
935,275,2024-02-10,CREATED,0.0,,Start a small blog,Side Project,ABANDONED
936,131,2023-09-20,RESEARCHED,1.1,,Track spending for a month,Financial,OPEN/STALLED
937,108,2025-07-16,CONTINUED,4.5,,Repair a strained relationship,Relationships,OPEN/STALLED
938,252,2025-05-15,CREATED,0.0,,Complete a data visualization course,Learning & Skills,OPEN/STALLED
939,259,2023-03-28,CREATED,0.0,,Start a reading challenge,Hobby,OPEN/STALLED
940,221,2023-06-30,POSTPONED,0.0,Lack of motivation,Plan a family visit,Relationships,COMPLETED
941,82,2023-10-08,PLANNED,0.0,,Organize a small get-together,Relationships,OPEN/STALLED
942,62,2023-09-28,CREATED,0.0,,Learn conversational Spanish,Learning & Skills,ABANDONED
943,17,2023-06-28,ABANDONED,0.0,Overestimated effort required,Send a thank-you note,Relationships,ABANDONED
944,159,2023-04-18,PLANNED,0.0,,Train for a 5k run,Fitness & Health,COMPLETED
945,135,2023-08-10,CONTINUED,4.8,,Prototype a small app idea,Side Project,COMPLETED
946,261,2024-05-22,RESEARCHED,2.2,,Create a travel budget,Travel,OPEN/STALLED
947,307,2023-09-02,CREATED,0.0,,Learn a new design software,Creative,OPEN/STALLED
948,219,2024-08-11,POSTPONED,0.0,Lack of money,Read one book on statistics,Learning & Skills,OPEN/STALLED
949,29,2025-06-18,CREATED,0.0,,Read one book on statistics,Learning & Skills,OPEN/STALLED
950,306,2024-02-26,CONTINUED,0.8,,Plan a road trip route,Travel,COMPLETED
951,275,2024-03-05,RESEARCHED,2.6,,Start a small blog,Side Project,ABANDONED
952,130,2024-06-05,CONTINUED,3.2,,Start a puzzle-solving habit,Hobby,COMPLETED
953,311,2025-06-29,RESEARCHED,0.4,,Build a portfolio website,Career,ABANDONED
954,245,2025-03-01,ABANDONED,0.0,Perfectionism / fear of failure,Send a thank-you note,Relationships,ABANDONED
955,69,2023-05-20,CONTINUED,2.6,,Call an old friend,Relationships,REPLACED
956,134,2025-03-12,RESEARCHED,2.4,,Plan a savings goal,Financial,OPEN/STALLED
957,282,2023-06-20,CONTINUED,8.3,,Learn to cook healthier meals,Fitness & Health,COMPLETED
958,200,2024-10-15,CREATED,0.0,,Start sketching daily,Creative,ABANDONED
959,90,2024-06-10,POSTPONED,0.0,Unclear next step,Learn key phrases for a trip,Travel,ABANDONED
960,188,2024-01-11,POSTPONED,0.0,Unclear next step,Contribute to an open-source project,Side Project,REPLACED
961,130,2024-07-14,COMPLETED,0.0,,Start a puzzle-solving habit,Hobby,COMPLETED
962,20,2024-12-27,CONTINUED,1.7,,Start a small garden,Hobby,COMPLETED
963,110,2024-12-04,POSTPONED,0.0,Low energy / burnout,Plan a date night routine,Relationships,OPEN/STALLED
964,109,2023-10-07,CREATED,0.0,,RESEARCH A RELOCATION DESTINATION,Travel,OPEN/STALLED
965,291,2024-05-10,CONTINUED,2.8,,FIX A RECURRING HOUSEHOLD ISSUE,Home & Admin,COMPLETED
966,40,2025-01-10,CREATED,0.0,,BUILD AN AUTOMATION SCRIPT,Side Project,ABANDONED
967,120,2025-04-07,RESEARCHED,0.0,,Research flights for a trip,Travel,OPEN/STALLED
968,182,2024-10-16,CONTINUED,1.8,,Plan a savings goal,Financial,COMPLETED
969,84,2023-04-10,RESEARCHED,1.2,,Automate a recurring bill payment,Home & Admin,COMPLETED
970,69,2023-07-29,POSTPONED,0.0,Blocked by dependency,Call an old friend,Relationships,REPLACED
971,97,2025-05-18,CREATED,0.0,,Prepare for technical interviews,Career,OPEN/STALLED
972,245,2025-02-02,RESEARCHED,1.7,,Send a thank-you note,Relationships,ABANDONED
973,61,2025-01-07,RESEARCHED,0.7,,Learn basic calligraphy,Hobby,COMPLETED
974,219,2024-09-28,CONTINUED,0.0,,Read one book on statistics,Learning & Skills,OPEN/STALLED
975,39,2023-10-13,CREATED,0.0,,Start a freelance side gig,Side Project,COMPLETED
976,12,2024-10-12,CREATED,0.0,,Learn the basics of investing,Financial,OPEN/STALLED
977,20,2024-08-20,CREATED,0.0,,Start a small garden,Hobby,COMPLETED
978,250,2024-09-06,CREATED,0.0,,Prepare for technical interviews,Career,OPEN/STALLED
979,135,2023-04-05,RESEARCHED,0.5,,Prototype a small app idea,Side Project,COMPLETED
980,9,2024-08-20,PLANNED,0.0,,Plan a family visit,Relationships,COMPLETED
981,186,2025-05-23,COMPLETED,0.0,,FIND A MENTOR IN MY FIELD,Career,COMPLETED
982,312,2023-11-08,RESEARCHED,60.0,,Start a small blog,Side Project,COMPLETED
983,157,2025-04-29,CONTINUED,1.9,,Research a relocation destination,Travel,COMPLETED
984,277,2023-07-18,CREATED,0.0,,Build a personal dashboard,Side Project,COMPLETED
985,9,2024-09-21,CONTINUED,0.6,,Plan a family visit,Relationships,COMPLETED
986,90,2024-04-27,RESEARCHED,0.0,,Learn key phrases for a trip,Travel,ABANDONED
987,230,2023-10-24,POSTPONED,0.0,Lost interest,Ask for a performance review,Career,OPEN/STALLED
988,52,2023-04-15,POSTPONED,0.0,Perfectionism / fear of failure,Build a portfolio website,Career,OPEN/STALLED
989,126,2024-10-25,CREATED,0.0,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
990,313,2023-05-31,CREATED,0.0,,Research flights for a trip,Travel,ABANDONED
991,66,2023-06-15,CREATED,0.0,,Book a full medical check-up,Fitness & Health,OPEN/STALLED
992,285,2024-10-26,RESEARCHED,0.0,,Finish an online Python course,Learning & Skills,OPEN/STALLED
993,79,2025-07-31,POSTPONED,0.0,No accountability,Update CV and LinkedIn profile,Career,OPEN/STALLED
994,164,2023-03-25,POSTPONED,0.0,Lack of motivation,PLAN A SAVINGS GOAL,Financial,OPEN/STALLED
995,27,2023-07-17,POSTPONED,0.0,Lack of money,Pay off a small debt,Financial,ABANDONED
996,68,2025-06-13,RESEARCHED,0.6,,Start a niche newsletter,Side Project,OPEN/STALLED
997,97,2025-07-12,CONTINUED,0.0,,Prepare for technical interviews,Career,OPEN/STALLED
998,108,2025-06-12,CONTINUED,1.2,,Repair a strained relationship,Relationships,OPEN/STALLED
999,28,2024-11-21,ABANDONED,0.0,Lack of money,Start a small blog,Side Project,ABANDONED
1000,88,2024-08-05,CREATED,0.0,,Reduce screen time before bed,Fitness & Health,OPEN/STALLED
1001,91,2024-01-14,CONTINUED,0.7,,Start going to the gym 3x/week,Fitness & Health,COMPLETED
1002,60,2023-10-19,CREATED,0.0,,Start a photography project,Creative,REPLACED
1003,91,2023-11-16,RESEARCHED,2.0,,Start going to the gym 3x/week,Fitness & Health,COMPLETED
1004,17,2023-05-30,PLANNED,0.0,,Send a thank-you note,Relationships,ABANDONED
1005,159,2023-06-04,CONTINUED,1.0,,Train for a 5k run,Fitness & Health,COMPLETED
1006,250,2024-11-20,PLANNED,0.0,,Prepare for technical interviews,Career,OPEN/STALLED
1007,291,2024-02-17,RESEARCHED,0.7,,FIX A RECURRING HOUSEHOLD ISSUE,Home & Admin,COMPLETED
1008,76,2023-09-10,RESEARCHED,0.3,,Review and cut subscriptions,Financial,OPEN/STALLED
1009,268,2025-06-30,STARTED,0.0,,Build a personal dashboard,Side Project,COMPLETED
1010,309,2025-03-29,RESEARCHED,0.5,,Plan a weekend getaway,Travel,OPEN/STALLED
1011,48,2023-03-02,CREATED,0.0,,Enter a local art competition,Creative,OPEN/STALLED
1012,263,2024-02-13,POSTPONED,0.0,Competing priorities,Plan a family visit,Relationships,COMPLETED
1013,179,2024-09-26,RESEARCHED,1.0,,Organize a small get-together,Relationships,ABANDONED
1014,180,2025-03-21,RESEARCHED,0.6,,Learn to use Power BI,Learning & Skills,OPEN/STALLED
1015,52,2023-03-24,CREATED,0.0,,Build a portfolio website,Career,OPEN/STALLED
1016,73,2025-05-10,PLANNED,0.0,,Update personal records,Home & Admin,OPEN/STALLED
1017,316,2024-03-14,PLANNED,0.0,,Plan a family visit,Relationships,ABANDONED
1018,17,2023-05-05,RESEARCHED,2.1,,Send a thank-you note,Relationships,ABANDONED
1019,281,2023-12-22,PLANNED,0.0,,Start a reading challenge,Hobby,OPEN/STALLED
1020,166,2024-04-08,RESEARCHED,1.7,,Start meditating daily,Fitness & Health,OPEN/STALLED
1021,159,2023-06-25,COMPLETED,0.0,,Train for a 5k run,Fitness & Health,COMPLETED
1022,144,2023-10-08,CREATED,0.0,,Learn salary negotiation,Career,ABANDONED
1023,302,2025-05-05,CREATED,0.0,,Build a personal dashboard,Side Project,ABANDONED
1024,318,2024-10-09,RESEARCHED,3.3,,Plan a trip itinerary,Travel,ABANDONED
1025,3,2023-10-26,ABANDONED,0.0,Lack of money,Apply to 10 jobs abroad,Career,ABANDONED
1026,230,2023-09-07,CREATED,0.0,,Ask for a performance review,Career,OPEN/STALLED
1027,247,2025-05-11,PLANNED,0.0,,Finish an online Python course,Learning & Skills,COMPLETED
1028,241,2023-03-09,CREATED,0.0,,Start journaling regularly,Hobby,ABANDONED
1029,247,2025-07-10,CONTINUED,0.4,,Finish an online Python course,Learning & Skills,COMPLETED
1030,106,2025-07-11,RESEARCHED,1.3,,Start a houseplant collection,Hobby,OPEN/STALLED
1031,84,2023-05-09,PLANNED,0.0,,Automate a recurring bill payment,Home & Admin,COMPLETED
1032,96,2023-10-08,STARTED,0.0,,Learn touch typing,Learning & Skills,COMPLETED
1033,5,2024-11-24,ABANDONED,0.0,Competing priorities,Start sketching daily,Creative,ABANDONED
1034,276,2025-04-26,PLANNED,0.0,,Try a new craft technique,Creative,COMPLETED
1035,272,2023-01-22,CREATED,0.0,,Learn touch typing,Learning & Skills,OPEN/STALLED
1036,175,2024-07-18,CREATED,0.0,,Start a home workout routine,Fitness & Health,OPEN/STALLED
1037,116,2024-07-27,ABANDONED,0.0,Lack of motivation,Create a monthly budget,Financial,ABANDONED
1038,130,2024-05-03,CONTINUED,8.7,,Start a puzzle-solving habit,Hobby,COMPLETED
1039,76,2023-10-12,RESEARCHED,0.5,,Review and cut subscriptions,Financial,OPEN/STALLED
1040,292,2025-05-23,ABANDONED,0.0,Lost interest,Start a houseplant collection,Hobby,ABANDONED
1041,225,2024-04-07,RESEARCHED,1.8,,Plan a road trip route,Travel,REPLACED
1042,40,2025-01-27,RESEARCHED,1.2,,BUILD AN AUTOMATION SCRIPT,Side Project,ABANDONED
1043,42,2023-12-29,CREATED,0.0,,Learn touch typing,Learning & Skills,OPEN/STALLED
1044,311,2025-07-11,PLANNED,0.0,,Build a portfolio website,Career,ABANDONED
1045,263,2024-01-16,STARTED,0.0,,Plan a family visit,Relationships,COMPLETED
1046,193,2024-10-19,RESEARCHED,2.9,,Build a personal data project,Side Project,ABANDONED
1047,51,2023-05-26,COMPLETED,0.0,,Organize digital files,Home & Admin,COMPLETED
1048,226,2023-08-11,CREATED,0.0,,Ask for a performance review,Career,REPLACED
1049,247,2025-06-21,CONTINUED,1.5,,Finish an online Python course,Learning & Skills,COMPLETED
1050,173,2023-11-23,COMPLETED,0.0,,Plan a solo trip,Travel,COMPLETED
1051,159,2023-03-12,RESEARCHED,0.8,,Train for a 5k run,Fitness & Health,COMPLETED
1052,106,2025-06-17,RESEARCHED,0.6,,Start a houseplant collection,Hobby,OPEN/STALLED
1053,53,2024-12-20,RESEARCHED,0.0,,Start a houseplant collection,Hobby,OPEN/STALLED
1054,170,2023-12-06,RESEARCHED,0.9,,Research a relocation destination,Travel,ABANDONED
1055,170,2023-12-23,RESEARCHED,0.3,,Research a relocation destination,Travel,ABANDONED
1056,108,2025-03-06,PLANNED,0.0,,Repair a strained relationship,Relationships,OPEN/STALLED
1057,71,2024-10-21,RESEARCHED,0.9,,Build a personal dashboard,Side Project,OPEN/STALLED
1058,223,2024-06-06,POSTPONED,0.0,Lost interest,Schedule regular calls with family,Relationships,COMPLETED
1059,135,2023-05-22,PLANNED,0.0,,Prototype a small app idea,Side Project,COMPLETED
1060,197,2024-02-24,POSTPONED,0.0,Lost interest,Write a long-overdue message,Relationships,COMPLETED
1061,110,2024-11-29,RESEARCHED,0.0,,Plan a date night routine,Relationships,OPEN/STALLED
1062,141,2023-11-20,CREATED,0.0,,Read one book on statistics,Learning & Skills,ABANDONED
1063,62,2023-10-30,PLANNED,0.0,,Learn conversational Spanish,Learning & Skills,ABANDONED
1064,30,2023-09-25,RESEARCHED,1.1,,Finish a painting series,Creative,COMPLETED
1065,212,2023-09-09,PLANNED,0.0,,Write a long-overdue message,Relationships,OPEN/STALLED
1066,308,2024-11-27,RESEARCHED,0.5,,Try a new craft technique,Creative,COMPLETED
1067,49,2023-11-12,POSTPONED,0.0,No accountability,Set up automatic savings,Financial,COMPLETED
1068,280,2024-04-27,PLANNED,0.0,,Learn to cook healthier meals,Fitness & Health,OPEN/STALLED
1069,96,2023-08-13,CREATED,0.0,,Learn touch typing,Learning & Skills,COMPLETED
1070,239,2025-05-17,CREATED,0.0,,Build a portfolio website,Career,OPEN/STALLED
1071,91,2023-11-01,RESEARCHED,1.2,,Start going to the gym 3x/week,Fitness & Health,COMPLETED
1072,177,2024-06-05,CREATED,0.0,,Plan a weekend getaway,Travel,ABANDONED
1073,221,2023-09-02,CONTINUED,1.4,,Plan a family visit,Relationships,COMPLETED
1074,263,2024-03-03,COMPLETED,0.0,,Plan a family visit,Relationships,COMPLETED
1075,111,2023-10-13,CONTINUED,1.5,,LEARN TO COOK HEALTHIER MEALS,Fitness & Health,COMPLETED
1076,267,2024-07-12,CONTINUED,1.2,,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
1077,133,2023-12-30,CREATED,0.0,,Learn key phrases for a trip,Travel,ABANDONED
1078,163,2023-02-21,RESEARCHED,1.5,,START A PUZZLE-SOLVING HABIT,Hobby,OPEN/STALLED
1079,154,2024-11-23,RESEARCHED,1.6,,Redesign a personal art portfolio,Creative,OPEN/STALLED
1080,269,2025-06-01,CREATED,0.0,,Learn touch typing,Learning & Skills,OPEN/STALLED
1081,309,2025-03-07,CREATED,0.0,,Plan a weekend getaway,Travel,OPEN/STALLED
1082,149,2025-04-10,CREATED,0.0,,Improve sleep schedule,Fitness & Health,OPEN/STALLED
1083,146,2024-04-18,RESEARCHED,0.0,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1084,63,2024-09-11,CREATED,0.0,,Research investment options,Financial,ABANDONED
1085,172,2023-07-12,CREATED,0.0,,Call an old friend,Relationships,OPEN/STALLED
1086,265,2023-11-05,CREATED,0.0,,NETWORK WITH 5 PEOPLE IN TARGET INDUSTRY,Career,OPEN/STALLED
1087,57,2025-04-02,RESEARCHED,1.0,,Research visa requirements,Travel,ABANDONED
1088,212,2023-07-25,CREATED,0.0,,Write a long-overdue message,Relationships,OPEN/STALLED
1089,159,2023-05-28,CONTINUED,1.0,,Train for a 5k run,Fitness & Health,COMPLETED
1090,228,2023-10-24,RESEARCHED,2.3,,Research career change options,Career,OPEN/STALLED
1091,174,2023-08-09,PLANNED,0.0,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1092,276,2025-07-30,COMPLETED,0.0,,Try a new craft technique,Creative,COMPLETED
1093,72,2025-06-21,CREATED,0.0,,Cut down on sugar,Fitness & Health,OPEN/STALLED
1094,316,2024-04-12,STARTED,0.0,,Plan a family visit,Relationships,ABANDONED
1095,139,2023-12-26,RESEARCHED,0.2,,Build a personal dashboard,Side Project,ABANDONED
1096,296,2023-05-13,CREATED,0.0,,Compare insurance providers,Financial,ABANDONED
1097,165,2024-11-17,RESEARCHED,1.7,,Research flights for a trip,Travel,OPEN/STALLED
1098,303,2023-05-15,CREATED,0.0,,Automate a recurring bill payment,Home & Admin,OPEN/STALLED
1099,5,2024-11-12,PLANNED,0.0,,Start sketching daily,Creative,ABANDONED
1100,134,2025-01-27,RESEARCHED,0.5,,Plan a savings goal,Financial,OPEN/STALLED
1101,195,2024-12-14,RESEARCHED,0.8,,BOOK A LONG-POSTPONED TRIP,Travel,ABANDONED
1102,235,2023-11-07,POSTPONED,0.0,Blocked by dependency,Get a professional certification,Career,OPEN/STALLED
1103,247,2025-05-16,STARTED,0.0,,Finish an online Python course,Learning & Skills,COMPLETED
1104,269,2025-07-08,RESEARCHED,0.8,,Learn touch typing,Learning & Skills,OPEN/STALLED
1105,136,2025-01-17,RESEARCHED,0.6,,Prototype a small app idea,Side Project,OPEN/STALLED
1106,127,2024-05-07,STARTED,0.0,,Book a long-postponed trip,Travel,COMPLETED
1107,98,2024-09-01,CREATED,0.0,,Build a personal dashboard,Side Project,OPEN/STALLED
1108,222,2023-04-10,CREATED,0.0,,Research a relocation destination,Travel,REPLACED
1109,139,2024-01-13,RESEARCHED,0.3,,Build a personal dashboard,Side Project,ABANDONED
1110,39,2024-03-03,CONTINUED,2.8,,Start a freelance side gig,Side Project,COMPLETED
1111,116,2024-05-09,PLANNED,0.0,,Create a monthly budget,Financial,ABANDONED
1112,113,2025-06-06,CREATED,0.0,,WRITE A LONG-OVERDUE MESSAGE,Relationships,OPEN/STALLED
1113,312,2024-01-24,POSTPONED,0.0,No accountability,Start a small blog,Side Project,COMPLETED
1114,201,2024-11-24,CREATED,0.0,,Plan a weekend getaway,Travel,OPEN/STALLED
1115,274,2025-05-14,CREATED,0.0,,Learn touch typing,Learning & Skills,OPEN/STALLED
1116,270,2023-03-21,CREATED,0.0,,Build a portfolio website,Career,OPEN/STALLED
1117,306,2024-01-29,CONTINUED,0.6,,Plan a road trip route,Travel,COMPLETED
1118,133,2024-02-07,RESEARCHED,0.2,,Learn key phrases for a trip,Travel,ABANDONED
1119,70,2024-11-29,CREATED,0.0,,Fix a recurring household issue,Home & Admin,REPLACED
1120,309,2025-05-25,STARTED,0.0,,Plan a weekend getaway,Travel,OPEN/STALLED
1121,146,2024-05-02,PLANNED,0.0,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1122,171,2024-11-24,RESEARCHED,2.9,,Build a personal data project,Side Project,COMPLETED
1123,209,2024-12-01,RESEARCHED,0.0,,Start a puzzle-solving habit,Hobby,OPEN/STALLED
1124,234,2023-05-15,CREATED,0.0,,LEARN SQL PROPERLY,Learning & Skills,OPEN/STALLED
1125,276,2025-03-08,CREATED,0.0,,Try a new craft technique,Creative,COMPLETED
1126,118,2023-07-24,CREATED,0.0,,Network with 5 people in target industry,Career,OPEN/STALLED
1127,247,2025-05-10,RESEARCHED,1.6,,Finish an online Python course,Learning & Skills,COMPLETED
1128,155,2023-06-10,CREATED,0.0,,Start a small blog,Side Project,OPEN/STALLED
1129,271,2025-01-27,PLANNED,0.0,,Start a small garden,Hobby,ABANDONED
1130,191,2024-12-10,CREATED,0.0,,Automate a recurring bill payment,Home & Admin,OPEN/STALLED
1131,135,2023-07-18,CONTINUED,1.1,,Prototype a small app idea,Side Project,COMPLETED
1132,293,2023-04-30,POSTPONED,0.0,No accountability,Complete a data visualization course,Learning & Skills,OPEN/STALLED
1133,267,2024-05-12,POSTPONED,0.0,Overestimated effort required,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
1134,51,2023-03-14,PLANNED,0.0,,Organize digital files,Home & Admin,COMPLETED
1135,122,2024-03-02,PLANNED,0.0,,Start a small garden,Hobby,OPEN/STALLED
1136,43,2023-03-24,RESEARCHED,0.2,,Get a professional certification,Career,ABANDONED
1137,18,2024-02-10,CREATED,0.0,,Learn a new design software,Creative,ABANDONED
1138,74,2025-03-17,CREATED,0.0,,Build an emergency fund,Financial,OPEN/STALLED
1139,202,2024-09-01,RESEARCHED,0.8,,Research visa requirements,Travel,REPLACED
1140,100,2024-04-28,RESEARCHED,4.1,,Learn to cook healthier meals,Fitness & Health,OPEN/STALLED
1141,296,2023-07-27,ABANDONED,0.0,Lack of time,Compare insurance providers,Financial,ABANDONED
1142,174,2023-08-25,STARTED,0.0,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1143,39,2023-10-26,RESEARCHED,1.4,,Start a freelance side gig,Side Project,COMPLETED
1144,170,2023-11-19,CREATED,0.0,,Research a relocation destination,Travel,ABANDONED
1145,289,2024-12-02,RESEARCHED,0.6,,Learn basic public speaking,Learning & Skills,OPEN/STALLED
1146,254,2023-05-19,CONTINUED,15.3,,Start a puzzle-solving habit,Hobby,COMPLETED
1147,54,2024-09-25,RESEARCHED,0.7,,Complete a data visualization course,Learning & Skills,OPEN/STALLED
1148,263,2023-11-11,RESEARCHED,1.6,,Plan a family visit,Relationships,COMPLETED
1149,134,2025-01-09,RESEARCHED,0.9,,Plan a savings goal,Financial,OPEN/STALLED
1150,281,2023-11-27,CREATED,0.0,,Start a reading challenge,Hobby,OPEN/STALLED
1151,84,2023-06-09,CONTINUED,1.6,,Automate a recurring bill payment,Home & Admin,COMPLETED
1152,165,2025-04-08,CONTINUED,0.8,,Research flights for a trip,Travel,OPEN/STALLED
1153,30,2023-12-20,CONTINUED,0.0,,Finish a painting series,Creative,COMPLETED
1154,320,2023-09-01,CREATED,0.0,,Learn to use Power BI,Learning & Skills,OPEN/STALLED
1155,195,2024-12-11,CREATED,0.0,,BOOK A LONG-POSTPONED TRIP,Travel,ABANDONED
1156,117,2025-01-26,ABANDONED,0.0,Lack of money,Deep clean the kitchen,Home & Admin,ABANDONED
1157,280,2024-04-23,RESEARCHED,0.3,,Learn to cook healthier meals,Fitness & Health,OPEN/STALLED
1158,174,2023-07-13,RESEARCHED,2.0,,PLAN A TRIP ITINERARY,Travel,OPEN/STALLED
1159,26,2024-07-14,PLANNED,0.0,,Ask for a performance review,Career,ABANDONED
1160,232,2025-03-18,CREATED,0.0,,Renew an expiring document,Home & Admin,OPEN/STALLED
1161,295,2024-09-09,RESEARCHED,0.4,,Organize digital files,Home & Admin,OPEN/STALLED
1162,165,2025-01-06,STARTED,0.0,,Research flights for a trip,Travel,OPEN/STALLED
1163,131,2023-10-23,RESEARCHED,0.4,,Track spending for a month,Financial,OPEN/STALLED
1164,111,2023-09-10,CONTINUED,1.0,,LEARN TO COOK HEALTHIER MEALS,Fitness & Health,COMPLETED
1165,30,2023-10-18,POSTPONED,0.0,Low energy / burnout,Finish a painting series,Creative,COMPLETED
1166,167,2024-02-22,ABANDONED,0.0,Lack of money,STUDY FOR A CERTIFICATION EXAM,Learning & Skills,ABANDONED
1167,212,2023-08-16,RESEARCHED,1.7,,Write a long-overdue message,Relationships,OPEN/STALLED
1168,267,2024-02-15,RESEARCHED,1.5,,IMPROVE SLEEP SCHEDULE,Fitness & Health,OPEN/STALLED
